Matricula,Nombre,Calificacion 1,Calificacion 2,Calificacion 3
10049,Andrés Lucia  Gómez Fernández,79.0,52.0,91.0
15040,Sofía Betsua  Pérez Gómez,69.0,85.0,47.0
17262,Sofía Carlos  Rodríguez Gómez,91.0,48.0,101.0
14385,María Angel  Martínez Rodríguez,61.0,93.0,75.0
13236,Leticia Laura  Martínez Rodríguez,65.0,91.0,60.0
18435,Sofía Betsua  Rodríguez Fernández,96.0,100.0,86.0
18899,Luis Lucia  Rodríguez González,67.0,65.0,72.0
12299,Carlos Betsua  Fernández Gómez,75.0,89.0,47.0
15583,María Angel  González Gómez,89.0,79.0,87.0
14996,Pedro Pedro  Pérez Pérez,93.0,47.0,43.0
12226,Laura Carlos  Gómez González,92.0,62.0,64.0
13030,Sofía Lucia  Pérez Pérez,94.0,60.0,45.0
15302,Leticia Luis  González Gómez,56.0,75.0,82.0
16609,Pedro Pedro  López López,101.0,98.0,88.0
14847,Ana Juan  Gómez Martínez,68.0,93.0,43.0
15735,Luis Carlos  Pérez Gómez,45.0,78.0,82.0
17388,Laura Lucia  Martínez González,71.0,67.0,77.0
17893,Luis Luis  López González,57.0,47.0,52.0
16793,Leticia Lucia  López Fernández,55.0,74.0,43.0
12907,Sofía Luis  Rodríguez López,65.0,65.0,63.0
19742,Pedro Carlos  López Martínez,45.0,91.0,56.0
17436,Pedro Angel  Rodríguez López,51.0,53.0,58.0
13429,Carlos Angel  Gómez Rodríguez,68.0,48.0,82.0
14326,Luis Luis  Pérez Gómez,58.0,42.0,60.0
16872,Carlos Angel  Pérez Martínez,51.0,77.0,89.0
17165,Pedro Betsua  Pérez López,60.0,73.0,68.0
18036,Sofía Carlos  Fernández Pérez,78.0,45.0,93.0
11010,María Pedro  Fernández Martínez,100.0,66.0,89.0
15615,María María  Rodríguez Pérez,40.0,43.0,86.0
18051,Ana Laura  Fernández López,67.0,82.0,57.0
15619,Laura Lucia  Rodríguez Rodríguez,86.0,41.0,76.0
10802,Ana Ana  Gómez Martínez,84.0,69.0,66.0
15297,Isabel Juan  Rodríguez Gómez,71.0,92.0,71.0
18100,Pedro Ana  Fernández López,98.0,62.0,72.0
15978,Carlos Carlos  Martínez González,73.0,99.0,85.0
17189,Leticia Pedro  López López,75.0,67.0,56.0
11103,Ana Betsua  Gómez Rodríguez,94.0,97.0,96.0
11531,Ana Laura  López Martínez,62.0,46.0,72.0
18762,Carlos Betsua  López González,49.0,93.0,91.0
14641,Isabel Laura  Martínez Gómez,77.0,75.0,72.0
14843,Luis Lucia  Martínez Fernández,43.0,67.0,90.0
17149,Pedro Carlos  González Rodríguez,58.0,91.0,95.0
15592,Laura Juan  González Gómez,58.0,93.0,90.0
17456,Pedro Ana  González Pérez,100.0,82.0,44.0
11826,María Juan  Rodríguez Rodríguez,40.0,88.0,95.0
15677,Carlos Laura  González Martínez,54.0,50.0,55.0
17322,Laura Juan  López Gómez,71.0,47.0,93.0
16756,Leticia Ana  Rodríguez López,86.0,75.0,49.0
18952,Leticia Lucia  López Rodríguez,62.0,55.0,50.0
10539,María Angel  Gómez López,64.0,58.0,101.0
16525,Pedro Carlos  González Fernández,89.0,53.0,44.0
18874,Laura Betsua  González Rodríguez,86.0,44.0,64.0
15757,María Lucia  López Rodríguez,42.0,98.0,99.0
10106,María Betsua  Fernández Rodríguez,75.0,83.0,46.0
15805,María Luis  González Martínez,47.0,84.0,51.0
10376,Pedro Ana  Martínez Fernández,56.0,89.0,90.0
19697,Sofía Betsua  González Pérez,98.0,60.0,45.0
17706,Andrés Betsua  Martínez Gómez,57.0,44.0,41.0
18256,Andrés Lucia  González González,50.0,65.0,87.0
16974,Leticia Angel  Fernández López,77.0,71.0,65.0
13611,Sofía Luis  Fernández López,50.0,64.0,52.0
10965,Leticia Lucia  Rodríguez González,72.0,74.0,56.0
14999,Luis Laura  Pérez López,97.0,47.0,62.0
18435,Carlos María  Pérez Rodríguez,99.0,86.0,92.0
18788,Ana Laura  López Fernández,100.0,65.0,57.0
13190,Andrés Angel  Gómez Rodríguez,42.0,47.0,68.0
19913,Luis Angel  Pérez Martínez,89.0,90.0,83.0
18819,Isabel Lucia  Pérez López,100.0,96.0,50.0
13562,Andrés Luis  Gómez Pérez,67.0,56.0,69.0
11880,Carlos Angel  Pérez Gómez,95.0,88.0,46.0
18281,Laura Luis  Martínez Gómez,66.0,69.0,76.0
16633,Carlos Laura  Martínez López,45.0,86.0,43.0
11933,Isabel Lucia  Martínez Martínez,59.0,45.0,85.0
18998,María Luis  López Gómez,85.0,97.0,100.0
10879,Leticia Pedro  López González,49.0,69.0,54.0
14298,Isabel Betsua  Gómez López,70.0,48.0,73.0
15222,Leticia Luis  Martínez Gómez,55.0,96.0,41.0
15566,Leticia Betsua  Gómez Fernández,60.0,86.0,80.0
10836,Carlos Lucia  Rodríguez Fernández,44.0,54.0,94.0
17397,Andrés Carlos  López Gómez,43.0,75.0,49.0
12447,Sofía Laura  López López,86.0,88.0,78.0
18329,Isabel Laura  Martínez Fernández,88.0,74.0,47.0
19639,Luis Betsua  Martínez Fernández,100.0,52.0,84.0
10297,Luis Carlos  Martínez Martínez,66.0,79.0,73.0
19794,Isabel Luis  Pérez Martínez,93.0,79.0,78.0
19920,Andrés Luis  González López,69.0,77.0,78.0
19990,Leticia Lucia  Fernández Gómez,70.0,54.0,83.0
16660,María Ana  López Rodríguez,82.0,70.0,66.0
14100,Isabel Pedro  Rodríguez González,43.0,100.0,78.0
17899,María Angel  Fernández Rodríguez,50.0,47.0,69.0
14462,Laura Carlos  Pérez González,47.0,68.0,59.0
18722,María Pedro  González Pérez,59.0,70.0,62.0
13654,Luis Angel  Fernández Martínez,53.0,59.0,62.0
14812,Andrés Pedro  González Fernández,93.0,58.0,98.0
12656,Andrés Lucia  Rodríguez Fernández,82.0,63.0,52.0
14039,Isabel Angel  Gómez Fernández,60.0,65.0,81.0
13295,Andrés Carlos  López Martínez,71.0,42.0,93.0
18039,Laura Laura  López Fernández,58.0,69.0,57.0
13976,Isabel Laura  Martínez Fernández,48.0,80.0,85.0
13994,Pedro María  Gómez González,97.0,84.0,79.0
14436,Andrés Juan  Gómez González,41.0,94.0,42.0
15660,Ana Luis  Fernández Rodríguez,48.0,90.0,82.0
13086,María Betsua  Martínez Rodríguez,54.0,75.0,86.0
19362,Luis María  Pérez Rodríguez,46.0,58.0,98.0
15340,Ana Ana  Pérez Martínez,72.0,62.0,96.0
12442,Andrés Juan  Rodríguez Martínez,53.0,100.0,82.0
11029,Leticia Laura  Martínez Pérez,65.0,45.0,86.0
16298,Leticia Betsua  Martínez Rodríguez,83.0,85.0,100.0
13172,María Luis  Rodríguez Martínez,84.0,46.0,67.0
13367,María Pedro  López Fernández,81.0,89.0,49.0
19889,Laura Ana  González Martínez,51.0,63.0,76.0
13417,Pedro Pedro  Martínez González,49.0,77.0,80.0
16246,Luis María  Fernández López,91.0,58.0,96.0
12674,Isabel Betsua  González Gómez,53.0,64.0,82.0
17964,Laura Ana  Pérez Fernández,77.0,79.0,89.0
14938,Laura Pedro  González González,63.0,46.0,83.0
11303,María Pedro  Pérez González,46.0,62.0,87.0
11564,Carlos María  Martínez González,73.0,79.0,50.0
15041,Carlos Carlos  López Pérez,43.0,93.0,95.0
13578,María Carlos  González Gómez,61.0,54.0,70.0
10475,María Carlos  Rodríguez Pérez,59.0,92.0,79.0
10893,Isabel Carlos  Martínez Martínez,93.0,42.0,84.0
15722,Luis Lucia  Pérez Martínez,89.0,100.0,74.0
11429,Carlos Carlos  López González,81.0,58.0,52.0
17375,Pedro Lucia  González Gómez,80.0,59.0,94.0
14755,Sofía Lucia  López Pérez,96.0,52.0,99.0
15108,Ana María  Gómez Pérez,95.0,87.0,99.0
18067,Sofía Luis  López Martínez,77.0,81.0,59.0
16172,Sofía Lucia  Gómez Rodríguez,84.0,62.0,43.0
14512,Carlos María  González Gómez,95.0,69.0,60.0
13645,Carlos Betsua  Rodríguez López,79.0,81.0,84.0
19165,Pedro Lucia  Martínez Fernández,98.0,91.0,62.0
16088,Pedro Luis  Pérez Pérez,48.0,46.0,85.0
18701,María María  Martínez Martínez,91.0,46.0,65.0
19973,Laura Betsua  Martínez Martínez,76.0,49.0,46.0
11789,María Juan  Martínez López,76.0,59.0,100.0
15316,Sofía María  Gómez González,83.0,79.0,86.0
16434,María Laura  Fernández González,67.0,89.0,49.0
16048,María Luis  Gómez Gómez,46.0,100.0,51.0
11937,Luis Juan  Gómez Pérez,52.0,52.0,75.0
18766,Ana Pedro  Martínez Gómez,66.0,60.0,67.0
12385,Ana María  Rodríguez González,71.0,60.0,69.0
17783,Laura Pedro  López Martínez,67.0,41.0,89.0
19992,Andrés Carlos  Rodríguez Gómez,85.0,99.0,52.0
19606,Isabel Ana  López Rodríguez,77.0,85.0,59.0
16302,Ana Carlos  Pérez Pérez,45.0,81.0,51.0
18631,Leticia Pedro  González Pérez,92.0,76.0,50.0
15741,Isabel Lucia  Martínez Fernández,76.0,49.0,81.0
14369,Ana Juan  Gómez Martínez,43.0,92.0,95.0
18747,Ana Laura  Martínez López,49.0,79.0,93.0
12447,Pedro Juan  López López,77.0,43.0,51.0
12239,Luis Juan  López Gómez,71.0,64.0,42.0
11246,Pedro Angel  Martínez Rodríguez,56.0,82.0,83.0
12512,Isabel Carlos  Gómez Martínez,60.0,55.0,52.0
11531,Carlos Ana  López Pérez,98.0,93.0,42.0
14218,Pedro Lucia  Gómez Rodríguez,74.0,82.0,65.0
10732,Luis Laura  Pérez Fernández,92.0,67.0,57.0
13600,María Angel  López Fernández,89.0,78.0,67.0
18282,Ana Angel  González Gómez,50.0,98.0,85.0
15831,Ana Juan  González Fernández,55.0,42.0,83.0
16383,Sofía Betsua  Gómez Rodríguez,71.0,47.0,70.0
19160,Carlos Ana  Martínez López,90.0,89.0,72.0
15710,Sofía Luis  Pérez Pérez,47.0,80.0,90.0
11730,María Lucia  Rodríguez López,90.0,57.0,56.0
18243,Isabel Laura  López González,94.0,60.0,53.0
19596,Pedro Luis  Rodríguez Martínez,72.0,79.0,59.0
17700,Luis Luis  González Pérez,43.0,69.0,100.0
10409,Luis Laura  Fernández Gómez,72.0,97.0,42.0
13319,Sofía Ana  López González,50.0,68.0,82.0
18897,Carlos Ana  Gómez Rodríguez,57.0,46.0,52.0
16728,Laura Ana  Martínez Fernández,79.0,60.0,60.0
10338,Carlos Juan  Rodríguez López,43.0,87.0,85.0
16753,Isabel Juan  López González,86.0,98.0,44.0
16966,Luis Betsua  López González,54.0,52.0,64.0
19652,Carlos Angel  Fernández Martínez,46.0,43.0,84.0
19051,Andrés María  González Fernández,79.0,59.0,57.0
19156,Pedro Carlos  López Fernández,61.0,52.0,82.0
13998,Laura Laura  Fernández Martínez,43.0,42.0,43.0
11725,Laura Angel  Pérez Rodríguez,59.0,97.0,71.0
11315,Laura Laura  González López,87.0,85.0,79.0
15521,María Lucia  López Pérez,47.0,58.0,91.0
16800,Luis Luis  Pérez Fernández,85.0,67.0,78.0
18714,Pedro Ana  Rodríguez Rodríguez,95.0,45.0,82.0
15021,Isabel Laura  Pérez Pérez,85.0,73.0,47.0
13512,Ana Luis  López Gómez,68.0,93.0,67.0
18082,Laura Juan  Rodríguez Pérez,77.0,78.0,96.0
17567,Pedro Pedro  Martínez Gómez,76.0,53.0,80.0
12827,Luis Laura  Fernández Martínez,75.0,47.0,45.0
19562,Andrés Luis  Pérez González,47.0,56.0,97.0
19616,Carlos Betsua  Rodríguez González,97.0,64.0,45.0
14699,Ana Lucia  Rodríguez Fernández,69.0,60.0,40.0
18535,Andrés Angel  López Gómez,86.0,94.0,65.0
18863,Pedro Pedro  Rodríguez González,65.0,88.0,76.0
17683,Ana Betsua  González López,80.0,63.0,69.0
15967,María Luis  López Pérez,80.0,57.0,47.0
11604,Sofía Betsua  Fernández Pérez,99.0,96.0,97.0
10030,Pedro Pedro  Martínez Martínez,58.0,69.0,44.0
15579,Pedro Angel  Rodríguez Rodríguez,89.0,43.0,86.0
15691,Leticia Ana  Rodríguez Gómez,77.0,78.0,60.0
17525,Ana María  López Martínez,67.0,83.0,73.0
12474,Carlos Ana  Rodríguez López,51.0,83.0,78.0
18719,María Luis  Rodríguez Pérez,86.0,94.0,70.0
14486,Leticia Luis  Fernández Gómez,68.0,88.0,83.0
10838,Andrés Lucia  Gómez Rodríguez,91.0,64.0,46.0
11027,Leticia Betsua  Fernández Martínez,90.0,49.0,75.0
17399,Leticia Luis  Martínez Rodríguez,44.0,80.0,69.0
12964,María Laura  Pérez López,95.0,81.0,61.0
18090,Isabel Betsua  Martínez Rodríguez,55.0,51.0,47.0
14938,Sofía Luis  Rodríguez Gómez,59.0,93.0,79.0
18358,Pedro Juan  López Pérez,64.0,51.0,49.0
12494,Luis Juan  Gómez Rodríguez,88.0,74.0,81.0
12622,María Ana  Rodríguez López,40.0,54.0,84.0
19707,Sofía Ana  Rodríguez Rodríguez,76.0,84.0,97.0
11153,Laura Angel  González González,98.0,95.0,66.0
13947,Andrés Ana  Rodríguez González,73.0,76.0,91.0
18208,Ana Pedro  López Martínez,93.0,63.0,60.0
12649,Andrés Ana  López Rodríguez,85.0,44.0,69.0
17540,Leticia Carlos  Pérez González,57.0,64.0,75.0
10622,Sofía Ana  Pérez Pérez,69.0,76.0,86.0
11982,Luis Ana  Gómez Rodríguez,47.0,101.0,99.0
18471,Luis Ana  González Gómez,89.0,49.0,76.0
15772,Carlos Carlos  López Fernández,59.0,85.0,72.0
15501,Carlos Luis  Gómez González,66.0,100.0,69.0
17004,María Angel  Fernández Gómez,94.0,59.0,95.0
15729,Luis Pedro  González González,93.0,91.0,49.0
13712,Ana Luis  Rodríguez Martínez,45.0,100.0,51.0
11844,Luis Carlos  González Gómez,42.0,49.0,90.0
16733,María Angel  Fernández Pérez,80.0,43.0,85.0
17954,María Lucia  Pérez Gómez,66.0,84.0,68.0
19892,Ana Pedro  Rodríguez González,65.0,57.0,48.0
19476,María Pedro  Gómez Martínez,98.0,56.0,56.0
18410,Leticia Angel  González González,46.0,45.0,96.0
11459,Leticia Luis  González González,99.0,81.0,96.0
19388,Andrés María  López Martínez,65.0,82.0,46.0
19857,Pedro Luis  González Martínez,79.0,99.0,70.0
19716,María Juan  Martínez Fernández,59.0,88.0,74.0
17662,Sofía Ana  Fernández Rodríguez,54.0,100.0,58.0
14975,Luis Betsua  Rodríguez González,70.0,68.0,93.0
10496,Laura Lucia  Pérez Martínez,87.0,50.0,83.0
15589,Luis Lucia  Martínez López,60.0,48.0,46.0
18822,Isabel Lucia  Gómez Martínez,54.0,94.0,41.0
17852,Ana Betsua  Fernández Fernández,73.0,55.0,75.0
11941,Leticia Luis  Fernández Gómez,83.0,86.0,41.0
19187,María Pedro  González Rodríguez,63.0,67.0,91.0
14898,Carlos Juan  González Rodríguez,64.0,50.0,66.0
11682,Ana Juan  Pérez López,48.0,80.0,73.0
16086,Ana Pedro  Gómez López,53.0,48.0,70.0
10681,Luis Carlos  Rodríguez Martínez,90.0,99.0,55.0
19598,Ana Luis  Martínez Martínez,81.0,99.0,47.0
12974,María Laura  González Pérez,44.0,61.0,60.0
15089,Laura Betsua  Fernández López,95.0,46.0,88.0
12984,Leticia Lucia  Fernández López,55.0,78.0,71.0
15572,Luis Angel  Martínez Rodríguez,73.0,78.0,79.0
17824,Leticia Juan  López González,83.0,57.0,90.0
13670,Pedro Juan  Gómez Pérez,62.0,49.0,48.0
16208,Andrés María  Pérez González,72.0,84.0,74.0
15533,Pedro Laura  López Rodríguez,86.0,86.0,80.0
18815,Isabel Angel  Fernández Fernández,74.0,44.0,97.0
10222,Carlos Angel  Rodríguez Pérez,95.0,75.0,94.0
16104,Isabel Carlos  Rodríguez Rodríguez,92.0,95.0,41.0
15549,Carlos Angel  Martínez Rodríguez,54.0,41.0,96.0
19295,Isabel Angel  Pérez Rodríguez,95.0,96.0,71.0
17312,Laura Betsua  Fernández Martínez,73.0,64.0,46.0
13346,Andrés Betsua  Pérez Gómez,69.0,84.0,50.0
17490,María Angel  López Pérez,62.0,62.0,90.0
16822,Sofía Laura  Gómez Martínez,46.0,69.0,90.0
19273,Luis Ana  Gómez Rodríguez,97.0,70.0,99.0
19425,Pedro Carlos  Gómez Pérez,48.0,47.0,55.0
15182,Sofía Angel  Gómez González,59.0,58.0,62.0
17053,Leticia Carlos  Rodríguez López,76.0,66.0,42.0
17022,Pedro Betsua  González Fernández,58.0,90.0,90.0
17831,Luis Betsua  Fernández Rodríguez,101.0,89.0,100.0
13121,Andrés Luis  González Gómez,83.0,51.0,47.0
12615,Pedro Luis  Pérez Rodríguez,55.0,40.0,79.0
17867,Isabel Angel  Fernández Rodríguez,77.0,93.0,51.0
10833,Leticia Betsua  Gómez Pérez,71.0,67.0,70.0
13145,Andrés Pedro  Fernández Pérez,70.0,45.0,75.0
10698,María Luis  Gómez Rodríguez,60.0,67.0,78.0
18117,Laura Betsua  Fernández Rodríguez,93.0,72.0,93.0
10021,Sofía Luis  González Gómez,56.0,83.0,43.0
12613,Isabel Lucia  Pérez Gómez,95.0,98.0,92.0
11710,Luis Lucia  López González,40.0,79.0,41.0
12677,Andrés María  Gómez Fernández,43.0,45.0,71.0
18508,Luis María  González González,93.0,44.0,82.0
13470,Andrés Ana  Pérez Fernández,76.0,97.0,73.0
11836,Sofía Lucia  González Pérez,65.0,46.0,67.0
11989,Carlos Betsua  López González,41.0,51.0,64.0
17014,Sofía Juan  Gómez González,70.0,99.0,54.0
13096,Isabel Betsua  Martínez González,70.0,52.0,92.0
18656,Leticia Betsua  Rodríguez González,77.0,89.0,95.0
10351,Carlos Carlos  Fernández Gómez,45.0,41.0,79.0
12641,Andrés María  Martínez González,43.0,75.0,40.0
16189,Ana Juan  López Pérez,73.0,52.0,54.0
12630,Leticia Juan  González González,66.0,45.0,56.0
11951,María Betsua  Rodríguez Rodríguez,68.0,71.0,57.0
16896,Isabel Ana  Martínez Fernández,62.0,67.0,91.0
15495,Isabel Luis  López Rodríguez,99.0,41.0,99.0
18409,María María  Martínez Pérez,60.0,90.0,80.0
13692,Pedro Lucia  González Martínez,77.0,60.0,75.0
17488,Luis Lucia  Martínez Pérez,72.0,99.0,97.0
10977,Leticia María  López Gómez,51.0,79.0,86.0
11822,Laura Ana  Rodríguez Rodríguez,52.0,87.0,93.0
11798,Laura Betsua  Rodríguez Fernández,70.0,67.0,93.0
13262,Sofía Ana  Pérez Rodríguez,66.0,79.0,58.0
18603,María Carlos  López Gómez,78.0,73.0,49.0
11724,Luis Betsua  Gómez González,60.0,76.0,100.0
11705,Sofía María  Pérez Martínez,99.0,58.0,100.0
19206,Ana Lucia  González Pérez,94.0,99.0,85.0
11398,Isabel Carlos  López Rodríguez,80.0,45.0,86.0
11298,Pedro Angel  Martínez López,98.0,73.0,44.0
10154,Isabel María  Gómez González,88.0,46.0,52.0
12948,Andrés Betsua  González Fernández,99.0,58.0,70.0
14168,Andrés Laura  Rodríguez Gómez,99.0,82.0,66.0
17501,Isabel María  Fernández Fernández,60.0,68.0,78.0
19512,María Juan  Gómez López,100.0,84.0,46.0
18596,Laura Carlos  Gómez Martínez,66.0,61.0,47.0
12394,María Angel  Rodríguez Rodríguez,83.0,45.0,79.0
15065,Leticia Pedro  López Fernández,53.0,80.0,60.0
14810,Sofía Lucia  Pérez Fernández,67.0,57.0,80.0
19345,Pedro Lucia  Pérez Fernández,75.0,81.0,77.0
19249,Laura Juan  López Martínez,70.0,84.0,82.0
13651,Andrés Carlos  González González,51.0,79.0,73.0
15277,Sofía Luis  Fernández Pérez,82.0,60.0,99.0
14556,Carlos Pedro  Fernández Rodríguez,84.0,51.0,40.0
12142,Laura Angel  González González,83.0,93.0,64.0
18115,María Angel  Gómez Gómez,66.0,53.0,72.0
12722,Pedro María  López Martínez,72.0,69.0,67.0
15395,Ana Angel  López Martínez,65.0,50.0,49.0
13272,Luis Pedro  López González,80.0,84.0,83.0
13909,Sofía Juan  Martínez Fernández,45.0,55.0,90.0
12077,Andrés María  Pérez Fernández,65.0,42.0,58.0
16450,Ana Luis  Gómez Gómez,62.0,97.0,80.0
17772,Sofía Luis  Rodríguez Fernández,41.0,79.0,69.0
16212,María Juan  Pérez López,87.0,44.0,56.0
10990,Leticia Lucia  Pérez González,86.0,83.0,74.0
19652,Andrés Pedro  Gómez Rodríguez,95.0,42.0,67.0
12983,Andrés Pedro  Gómez Rodríguez,44.0,61.0,48.0
19980,Leticia Laura  Rodríguez Fernández,47.0,97.0,68.0
10314,Carlos Juan  González Pérez,87.0,65.0,50.0
14612,Leticia Luis  Rodríguez Rodríguez,59.0,41.0,51.0
11612,María Carlos  López González,92.0,44.0,100.0
10779,Luis Juan  Fernández Martínez,92.0,46.0,61.0
17018,Andrés Laura  Rodríguez Gómez,62.0,53.0,49.0
10555,Andrés Pedro  Pérez Fernández,96.0,48.0,78.0
12452,Laura Carlos  Martínez Gómez,56.0,43.0,64.0
13462,Pedro Lucia  Martínez Gómez,43.0,52.0,79.0
15006,Luis Pedro  Fernández Martínez,82.0,86.0,92.0
11254,Andrés Laura  López Pérez,88.0,42.0,60.0
13166,Ana Juan  Martínez Gómez,99.0,71.0,50.0
10322,Carlos Lucia  Fernández Fernández,54.0,61.0,66.0
19448,Sofía María  Rodríguez Pérez,93.0,86.0,59.0
17371,Laura Betsua  Rodríguez Fernández,80.0,99.0,59.0
16203,Ana Angel  Martínez Martínez,99.0,86.0,101.0
17162,Isabel Juan  López Gómez,80.0,64.0,99.0
17753,Andrés Betsua  Rodríguez Pérez,53.0,95.0,100.0
13392,María María  Gómez González,43.0,84.0,42.0
14495,María Luis  Martínez Gómez,99.0,90.0,66.0
11225,Laura María  Martínez Fernández,72.0,99.0,89.0
15790,Carlos Carlos  Fernández Pérez,54.0,96.0,62.0
18055,Laura Luis  Fernández López,46.0,74.0,88.0
17000,Luis Laura  Martínez Martínez,77.0,52.0,75.0
15428,María Luis  Fernández Rodríguez,40.0,53.0,75.0
10287,Carlos María  Fernández López,62.0,60.0,70.0
10526,Andrés Juan  González González,60.0,61.0,86.0
11885,Luis Juan  Martínez Gómez,82.0,65.0,73.0
19710,María Juan  Fernández González,62.0,64.0,60.0
19855,Ana Angel  Fernández Fernández,81.0,47.0,64.0
17709,Andrés Betsua  Gómez Pérez,72.0,50.0,64.0
17203,Leticia María  Fernández Pérez,43.0,75.0,77.0
13202,Andrés Angel  Pérez González,60.0,69.0,45.0
17333,Sofía Lucia  López Gómez,64.0,55.0,65.0
18252,Andrés Ana  Gómez Rodríguez,59.0,48.0,82.0
10122,Isabel Ana  Pérez Martínez,54.0,80.0,60.0
14128,Laura Pedro  Rodríguez Gómez,91.0,53.0,89.0
14026,Ana Ana  Rodríguez Pérez,77.0,71.0,94.0
10678,Laura Pedro  Gómez Gómez,59.0,64.0,43.0
13741,Leticia Angel  López Pérez,84.0,60.0,70.0
15181,María Luis  Rodríguez Fernández,84.0,94.0,86.0
18297,Leticia Angel  Fernández Martínez,76.0,100.0,42.0
14531,Leticia María  Martínez Gómez,49.0,98.0,70.0
10542,Ana Lucia  López López,90.0,93.0,89.0
16405,Laura Pedro  Pérez Martínez,44.0,99.0,65.0
16009,Luis Juan  Martínez Pérez,74.0,49.0,42.0
13406,Sofía Laura  Martínez López,79.0,61.0,66.0
13991,Pedro Lucia  Pérez Fernández,66.0,59.0,97.0
13093,María Laura  Fernández Fernández,91.0,58.0,59.0
15175,Laura María  Fernández Fernández,75.0,41.0,84.0
10288,Carlos Laura  Fernández López,100.0,87.0,46.0
11725,María Juan  González López,90.0,101.0,69.0
10807,Laura Carlos  Pérez López,45.0,96.0,85.0
11449,Sofía Pedro  Pérez López,69.0,59.0,72.0
13589,Leticia Carlos  López Rodríguez,78.0,53.0,89.0
15804,Pedro Lucia  Fernández Martínez,80.0,95.0,80.0
19795,Luis Luis  Pérez Gómez,82.0,65.0,95.0
11739,Carlos María  González Pérez,91.0,88.0,94.0
18769,Pedro Pedro  Rodríguez González,94.0,83.0,44.0
16415,Carlos Angel  Pérez Martínez,67.0,88.0,86.0
